respondent_id,question_text,item,answer,other_text
42,"Bitte spezifizieren Sie den oder die Fördermittelträger des Projekts, an dem Sie teilgenommen / auf das Sie sich beworben haben.",,Keine Antwort,
45,"Bitte spezifizieren Sie den oder die Fördermittelträger des Projekts, an dem Sie teilgenommen / auf das Sie sich beworben haben.",,Keine Antwort,
47,"Bitte spezifizieren Sie den oder die Fördermittelträger des Projekts, an dem Sie teilgenommen / auf das Sie sich beworben haben.",,Keine Antwort,
52,"Bitte spezifizieren Sie den oder die Fördermittelträger des Projekts, an dem Sie teilgenommen / auf das Sie sich beworben haben.",,Keine Antwort,
54,"Bitte spezifizieren Sie den oder die Fördermittelträger des Projekts, an dem Sie teilgenommen / auf das Sie sich beworben haben.",,Keine Antwort,
55,"Bitte spezifizieren Sie den oder die Fördermittelträger des Projekts, an dem Sie teilgenommen / auf das Sie sich beworben haben.",,Keine Antwort,
56,"Bitte spezifizieren Sie den oder die Fördermittelträger des Projekts, an dem Sie teilgenommen / auf das Sie sich beworben haben.",,Keine Antwort,
59,"Bitte spezifizieren Sie den oder die Fördermittelträger des Projekts, an dem Sie teilgenommen / auf das Sie sich beworben haben.",,Keine Antwort,
60,"Bitte spezifizieren Sie den oder die Fördermittelträger des Projekts, an dem Sie teilgenommen / auf das Sie sich beworben haben.",,Keine Antwort,
61,"Bitte spezifizieren Sie den oder die Fördermittelträger des Projekts, an dem Sie teilgenommen / auf das Sie sich beworben haben.",,Keine Antwort,
63,"Bitte spezifizieren Sie den oder die Fördermittelträger des Projekts, an dem Sie teilgenommen / auf das Sie sich beworben haben.",,Keine Antwort,
64,"Bitte spezifizieren Sie den oder die Fördermittelträger des Projekts, an dem Sie teilgenommen / auf das Sie sich beworben haben.",,Keine Antwort,
66,"Bitte spezifizieren Sie den oder die Fördermittelträger des Projekts, an dem Sie teilgenommen / auf das Sie sich beworben haben.",,Keine Antwort,
67,"Bitte spezifizieren Sie den oder die Fördermittelträger des Projekts, an dem Sie teilgenommen / auf das Sie sich beworben haben.",,Keine Antwort,
68,"Bitte spezifizieren Sie den oder die Fördermittelträger des Projekts, an dem Sie teilgenommen / auf das Sie sich beworben haben.",,Keine Antwort,
69,"Bitte spezifizieren Sie den oder die Fördermittelträger des Projekts, an dem Sie teilgenommen / auf das Sie sich beworben haben.",,Keine Antwort,
70,"Bitte spezifizieren Sie den oder die Fördermittelträger des Projekts, an dem Sie teilgenommen / auf das Sie sich beworben haben.",,Keine Antwort,
71,"Bitte spezifizieren Sie den oder die Fördermittelträger des Projekts, an dem Sie teilgenommen / auf das Sie sich beworben haben.",,Keine Antwort,
72,"Bitte spezifizieren Sie den oder die Fördermittelträger des Projekts, an dem Sie teilgenommen / auf das Sie sich beworben haben.",,Keine Antwort,
73,"Bitte spezifizieren Sie den oder die Fördermittelträger des Projekts, an dem Sie teilgenommen / auf das Sie sich beworben haben.",,Keine Antwort,
77,"Bitte spezifizieren Sie den oder die Fördermittelträger des Projekts, an dem Sie teilgenommen / auf das Sie sich beworben haben.",,Keine Antwort,
78,"Bitte spezifizieren Sie den oder die Fördermittelträger des Projekts, an dem Sie teilgenommen / auf das Sie sich beworben haben.",,Keine Antwort,
80,"Bitte spezifizieren Sie den oder die Fördermittelträger des Projekts, an dem Sie teilgenommen / auf das Sie sich beworben haben.",,Keine Antwort,
81,"Bitte spezifizieren Sie den oder die Fördermittelträger des Projekts, an dem Sie teilgenommen / auf das Sie sich beworben haben.",,Keine Antwort,
82,"Bitte spezifizieren Sie den oder die Fördermittelträger des Projekts, an dem Sie teilgenommen / auf das Sie sich beworben haben.",,Keine Antwort,
83,"Bitte spezifizieren Sie den oder die Fördermittelträger des Projekts, an dem Sie teilgenommen / auf das Sie sich beworben haben.",,Keine Antwort,
84,"Bitte spezifizieren Sie den oder die Fördermittelträger des Projekts, an dem Sie teilgenommen / auf das Sie sich beworben haben.",,Keine Antwort,
87,"Bitte spezifizieren Sie den oder die Fördermittelträger des Projekts, an dem Sie teilgenommen / auf das Sie sich beworben haben.",,Keine Antwort,
89,"Bitte spezifizieren Sie den oder die Fördermittelträger des Projekts, an dem Sie teilgenommen / auf das Sie sich beworben haben.",,Keine Antwort,
90,"Bitte spezifizieren Sie den oder die Fördermittelträger des Projekts, an dem Sie teilgenommen / auf das Sie sich beworben haben.",,Keine Antwort,
91,"Bitte spezifizieren Sie den oder die Fördermittelträger des Projekts, an dem Sie teilgenommen / auf das Sie sich beworben haben.",,Keine Antwort,
92,"Bitte spezifizieren Sie den oder die Fördermittelträger des Projekts, an dem Sie teilgenommen / auf das Sie sich beworben haben.",,Keine Antwort,
93,"Bitte spezifizieren Sie den oder die Fördermittelträger des Projekts, an dem Sie teilgenommen / auf das Sie sich beworben haben.",,Keine Antwort,
94,"Bitte spezifizieren Sie den oder die Fördermittelträger des Projekts, an dem Sie teilgenommen / auf das Sie sich beworben haben.",,Keine Antwort,
95,"Bitte spezifizieren Sie den oder die Fördermittelträger des Projekts, an dem Sie teilgenommen / auf das Sie sich beworben haben.",,Keine Antwort,
96,"Bitte spezifizieren Sie den oder die Fördermittelträger des Projekts, an dem Sie teilgenommen / auf das Sie sich beworben haben.",,Keine Antwort,
97,"Bitte spezifizieren Sie den oder die Fördermittelträger des Projekts, an dem Sie teilgenommen / auf das Sie sich beworben haben.",,Keine Antwort,
98,"Bitte spezifizieren Sie den oder die Fördermittelträger des Projekts, an dem Sie teilgenommen / auf das Sie sich beworben haben.",,Keine Antwort,
99,"Bitte spezifizieren Sie den oder die Fördermittelträger des Projekts, an dem Sie teilgenommen / auf das Sie sich beworben haben.",,Keine Antwort,
100,"Bitte spezifizieren Sie den oder die Fördermittelträger des Projekts, an dem Sie teilgenommen / auf das Sie sich beworben haben.",,Keine Antwort,
101,"Bitte spezifizieren Sie den oder die Fördermittelträger des Projekts, an dem Sie teilgenommen / auf das Sie sich beworben haben.",,Keine Antwort,
102,"Bitte spezifizieren Sie den oder die Fördermittelträger des Projekts, an dem Sie teilgenommen / auf das Sie sich beworben haben.",,Keine Antwort,
103,"Bitte spezifizieren Sie den oder die Fördermittelträger des Projekts, an dem Sie teilgenommen / auf das Sie sich beworben haben.",,Keine Antwort,
4,In welchen Bereichen sehen Sie Verbesserungspotenzial bei öffentlichen Fördermaßnahmen?,,Text der Ausschreibungen/Bekanntmachungen zu umfangreich,
5,In welchen Bereichen sehen Sie Verbesserungspotenzial bei öffentlichen Fördermaßnahmen?,,Text der Ausschreibungen/Bekanntmachungen zu umfangreich,
6,In welchen Bereichen sehen Sie Verbesserungspotenzial bei öffentlichen Fördermaßnahmen?,,Text der Ausschreibungen/Bekanntmachungen zu umfangreich,
9,In welchen Bereichen sehen Sie Verbesserungspotenzial bei öffentlichen Fördermaßnahmen?,,Text der Ausschreibungen/Bekanntmachungen zu umfangreich,
13,In welchen Bereichen sehen Sie Verbesserungspotenzial bei öffentlichen Fördermaßnahmen?,,Text der Ausschreibungen/Bekanntmachungen zu umfangreich,
14,In welchen Bereichen sehen Sie Verbesserungspotenzial bei öffentlichen Fördermaßnahmen?,,Text der Ausschreibungen/Bekanntmachungen zu umfangreich,
31,In welchen Bereichen sehen Sie Verbesserungspotenzial bei öffentlichen Fördermaßnahmen?,,Text der Ausschreibungen/Bekanntmachungen zu umfangreich,
35,In welchen Bereichen sehen Sie Verbesserungspotenzial bei öffentlichen Fördermaßnahmen?,,Text der Ausschreibungen/Bekanntmachungen zu umfangreich,
40,In welchen Bereichen sehen Sie Verbesserungspotenzial bei öffentlichen Fördermaßnahmen?,,Text der Ausschreibungen/Bekanntmachungen zu umfangreich,
45,In welchen Bereichen sehen Sie Verbesserungspotenzial bei öffentlichen Fördermaßnahmen?,,Text der Ausschreibungen/Bekanntmachungen zu umfangreich,
54,In welchen Bereichen sehen Sie Verbesserungspotenzial bei öffentlichen Fördermaßnahmen?,,Text der Ausschreibungen/Bekanntmachungen zu umfangreich,
59,In welchen Bereichen sehen Sie Verbesserungspotenzial bei öffentlichen Fördermaßnahmen?,,Text der Ausschreibungen/Bekanntmachungen zu umfangreich,
64,In welchen Bereichen sehen Sie Verbesserungspotenzial bei öffentlichen Fördermaßnahmen?,,Text der Ausschreibungen/Bekanntmachungen zu umfangreich,
72,In welchen Bereichen sehen Sie Verbesserungspotenzial bei öffentlichen Fördermaßnahmen?,,Text der Ausschreibungen/Bekanntmachungen zu umfangreich,
78,In welchen Bereichen sehen Sie Verbesserungspotenzial bei öffentlichen Fördermaßnahmen?,,Text der Ausschreibungen/Bekanntmachungen zu umfangreich,
89,In welchen Bereichen sehen Sie Verbesserungspotenzial bei öffentlichen Fördermaßnahmen?,,Text der Ausschreibungen/Bekanntmachungen zu umfangreich,
99,In welchen Bereichen sehen Sie Verbesserungspotenzial bei öffentlichen Fördermaßnahmen?,,Text der Ausschreibungen/Bekanntmachungen zu umfangreich,
1,In welchen Bereichen sehen Sie Verbesserungspotenzial bei öffentlichen Fördermaßnahmen?,,Ausschreibungen / Bekanntmachungen sind schwer zu finden,
3,In welchen Bereichen sehen Sie Verbesserungspotenzial bei öffentlichen Fördermaßnahmen?,,Ausschreibungen / Bekanntmachungen sind schwer zu finden,
5,In welchen Bereichen sehen Sie Verbesserungspotenzial bei öffentlichen Fördermaßnahmen?,,Ausschreibungen / Bekanntmachungen sind schwer zu finden,
6,In welchen Bereichen sehen Sie Verbesserungspotenzial bei öffentlichen Fördermaßnahmen?,,Ausschreibungen / Bekanntmachungen sind schwer zu finden,
14,In welchen Bereichen sehen Sie Verbesserungspotenzial bei öffentlichen Fördermaßnahmen?,,Ausschreibungen / Bekanntmachungen sind schwer zu finden,
16,In welchen Bereichen sehen Sie Verbesserungspotenzial bei öffentlichen Fördermaßnahmen?,,Ausschreibungen / Bekanntmachungen sind schwer zu finden,
17,In welchen Bereichen sehen Sie Verbesserungspotenzial bei öffentlichen Fördermaßnahmen?,,Ausschreibungen / Bekanntmachungen sind schwer zu finden,
21,In welchen Bereichen sehen Sie Verbesserungspotenzial bei öffentlichen Fördermaßnahmen?,,Ausschreibungen / Bekanntmachungen sind schwer zu finden,
23,In welchen Bereichen sehen Sie Verbesserungspotenzial bei öffentlichen Fördermaßnahmen?,,Ausschreibungen / Bekanntmachungen sind schwer zu finden,
35,In welchen Bereichen sehen Sie Verbesserungspotenzial bei öffentlichen Fördermaßnahmen?,,Ausschreibungen / Bekanntmachungen sind schwer zu finden,
37,In welchen Bereichen sehen Sie Verbesserungspotenzial bei öffentlichen Fördermaßnahmen?,,Ausschreibungen / Bekanntmachungen sind schwer zu finden,
40,In welchen Bereichen sehen Sie Verbesserungspotenzial bei öffentlichen Fördermaßnahmen?,,Ausschreibungen / Bekanntmachungen sind schwer zu finden,
54,In welchen Bereichen sehen Sie Verbesserungspotenzial bei öffentlichen Fördermaßnahmen?,,Ausschreibungen / Bekanntmachungen sind schwer zu finden,
59,In welchen Bereichen sehen Sie Verbesserungspotenzial bei öffentlichen Fördermaßnahmen?,,Ausschreibungen / Bekanntmachungen sind schwer zu finden,
60,In welchen Bereichen sehen Sie Verbesserungspotenzial bei öffentlichen Fördermaßnahmen?,,Ausschreibungen / Bekanntmachungen sind schwer zu finden,
62,In welchen Bereichen sehen Sie Verbesserungspotenzial bei öffentlichen Fördermaßnahmen?,,Ausschreibungen / Bekanntmachungen sind schwer zu finden,
64,In welchen Bereichen sehen Sie Verbesserungspotenzial bei öffentlichen Fördermaßnahmen?,,Ausschreibungen / Bekanntmachungen sind schwer zu finden,
66,In welchen Bereichen sehen Sie Verbesserungspotenzial bei öffentlichen Fördermaßnahmen?,,Ausschreibungen / Bekanntmachungen sind schwer zu finden,
78,In welchen Bereichen sehen Sie Verbesserungspotenzial bei öffentlichen Fördermaßnahmen?,,Ausschreibungen / Bekanntmachungen sind schwer zu finden,
89,In welchen Bereichen sehen Sie Verbesserungspotenzial bei öffentlichen Fördermaßnahmen?,,Ausschreibungen / Bekanntmachungen sind schwer zu finden,
100,In welchen Bereichen sehen Sie Verbesserungspotenzial bei öffentlichen Fördermaßnahmen?,,Ausschreibungen / Bekanntmachungen sind schwer zu finden,
1,In welchen Bereichen sehen Sie Verbesserungspotenzial bei öffentlichen Fördermaßnahmen?,,Aufwendige Antragstellung,
2,In welchen Bereichen sehen Sie Verbesserungspotenzial bei öffentlichen Fördermaßnahmen?,,Aufwendige Antragstellung,
4,In welchen Bereichen sehen Sie Verbesserungspotenzial bei öffentlichen Fördermaßnahmen?,,Aufwendige Antragstellung,
5,In welchen Bereichen sehen Sie Verbesserungspotenzial bei öffentlichen Fördermaßnahmen?,,Aufwendige Antragstellung,
8,In welchen Bereichen sehen Sie Verbesserungspotenzial bei öffentlichen Fördermaßnahmen?,,Aufwendige Antragstellung,
10,In welchen Bereichen sehen Sie Verbesserungspotenzial bei öffentlichen Fördermaßnahmen?,,Aufwendige Antragstellung,
11,In welchen Bereichen sehen Sie Verbesserungspotenzial bei öffentlichen Fördermaßnahmen?,,Aufwendige Antragstellung,
12,In welchen Bereichen sehen Sie Verbesserungspotenzial bei öffentlichen Fördermaßnahmen?,,Aufwendige Antragstellung,
13,In welchen Bereichen sehen Sie Verbesserungspotenzial bei öffentlichen Fördermaßnahmen?,,Aufwendige Antragstellung,
16,In welchen Bereichen sehen Sie Verbesserungspotenzial bei öffentlichen Fördermaßnahmen?,,Aufwendige Antragstellung,
17,In welchen Bereichen sehen Sie Verbesserungspotenzial bei öffentlichen Fördermaßnahmen?,,Aufwendige Antragstellung,
21,In welchen Bereichen sehen Sie Verbesserungspotenzial bei öffentlichen Fördermaßnahmen?,,Aufwendige Antragstellung,
28,In welchen Bereichen sehen Sie Verbesserungspotenzial bei öffentlichen Fördermaßnahmen?,,Aufwendige Antragstellung,
29,In welchen Bereichen sehen Sie Verbesserungspotenzial bei öffentlichen Fördermaßnahmen?,,Aufwendige Antragstellung,
30,In welchen Bereichen sehen Sie Verbesserungspotenzial bei öffentlichen Fördermaßnahmen?,,Aufwendige Antragstellung,
34,In welchen Bereichen sehen Sie Verbesserungspotenzial bei öffentlichen Fördermaßnahmen?,,Aufwendige Antragstellung,
35,In welchen Bereichen sehen Sie Verbesserungspotenzial bei öffentlichen Fördermaßnahmen?,,Aufwendige Antragstellung,
36,In welchen Bereichen sehen Sie Verbesserungspotenzial bei öffentlichen Fördermaßnahmen?,,Aufwendige Antragstellung,
37,In welchen Bereichen sehen Sie Verbesserungspotenzial bei öffentlichen Fördermaßnahmen?,,Aufwendige Antragstellung,
38,In welchen Bereichen sehen Sie Verbesserungspotenzial bei öffentlichen Fördermaßnahmen?,,Aufwendige Antragstellung,
40,In welchen Bereichen sehen Sie Verbesserungspotenzial bei öffentlichen Fördermaßnahmen?,,Aufwendige Antragstellung,
44,In welchen Bereichen sehen Sie Verbesserungspotenzial bei öffentlichen Fördermaßnahmen?,,Aufwendige Antragstellung,
45,In welchen Bereichen sehen Sie Verbesserungspotenzial bei öffentlichen Fördermaßnahmen?,,Aufwendige Antragstellung,
46,In welchen Bereichen sehen Sie Verbesserungspotenzial bei öffentlichen Fördermaßnahmen?,,Aufwendige Antragstellung,
47,In welchen Bereichen sehen Sie Verbesserungspotenzial bei öffentlichen Fördermaßnahmen?,,Aufwendige Antragstellung,
49,In welchen Bereichen sehen Sie Verbesserungspotenzial bei öffentlichen Fördermaßnahmen?,,Aufwendige Antragstellung,
50,In welchen Bereichen sehen Sie Verbesserungspotenzial bei öffentlichen Fördermaßnahmen?,,Aufwendige Antragstellung,
51,In welchen Bereichen sehen Sie Verbesserungspotenzial bei öffentlichen Fördermaßnahmen?,,Aufwendige Antragstellung,
53,In welchen Bereichen sehen Sie Verbesserungspotenzial bei öffentlichen Fördermaßnahmen?,,Aufwendige Antragstellung,
