respondent_id,question_text,item,answer
30,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Qualifizierungsmaßnahmen,Teilweise Wirkung
31,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Qualifizierungsmaßnahmen,Hohe Wirkung
32,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Qualifizierungsmaßnahmen,Hohe Wirkung
33,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Qualifizierungsmaßnahmen,Teilweise Wirkung
34,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Qualifizierungsmaßnahmen,Geringe Wirkung
35,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Qualifizierungsmaßnahmen,Keine Wirkung
36,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Qualifizierungsmaßnahmen,Keine Wirkung
37,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Qualifizierungsmaßnahmen,Teilweise Wirkung
38,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Qualifizierungsmaßnahmen,Keine Wirkung
39,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Qualifizierungsmaßnahmen,Hohe Wirkung
40,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Qualifizierungsmaßnahmen,Geringe Wirkung
41,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Qualifizierungsmaßnahmen,Keine Antwort
42,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Qualifizierungsmaßnahmen,Keine Antwort
43,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Qualifizierungsmaßnahmen,Hohe Wirkung
44,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Qualifizierungsmaßnahmen,Hohe Wirkung
45,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Qualifizierungsmaßnahmen,Hohe Wirkung
46,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Qualifizierungsmaßnahmen,Geringe Wirkung
47,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Qualifizierungsmaßnahmen,Sehr hohe Wirkung
48,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Qualifizierungsmaßnahmen,Teilweise Wirkung
49,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Qualifizierungsmaßnahmen,Keine Antwort
50,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Qualifizierungsmaßnahmen,Geringe Wirkung
51,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Qualifizierungsmaßnahmen,Hohe Wirkung
52,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Qualifizierungsmaßnahmen,Keine Antwort
53,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Qualifizierungsmaßnahmen,Teilweise Wirkung
54,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Qualifizierungsmaßnahmen,Teilweise Wirkung
55,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Qualifizierungsmaßnahmen,Keine Antwort
56,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Qualifizierungsmaßnahmen,Teilweise Wirkung
57,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Qualifizierungsmaßnahmen,Hohe Wirkung
58,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Qualifizierungsmaßnahmen,Teilweise Wirkung
59,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Qualifizierungsmaßnahmen,Teilweise Wirkung
60,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Qualifizierungsmaßnahmen,Sehr hohe Wirkung
61,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Qualifizierungsmaßnahmen,Sehr hohe Wirkung
62,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Qualifizierungsmaßnahmen,Sehr hohe Wirkung
63,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Qualifizierungsmaßnahmen,Hohe Wirkung
64,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Qualifizierungsmaßnahmen,Geringe Wirkung
65,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Qualifizierungsmaßnahmen,Teilweise Wirkung
66,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Qualifizierungsmaßnahmen,Teilweise Wirkung
67,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Qualifizierungsmaßnahmen,Hohe Wirkung
68,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Qualifizierungsmaßnahmen,Geringe Wirkung
1,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Info- und Sensibilisierungsmaßnahmen,Keine Antwort
2,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Info- und Sensibilisierungsmaßnahmen,Keine Wirkung
3,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Info- und Sensibilisierungsmaßnahmen,Teilweise Wirkung
4,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Info- und Sensibilisierungsmaßnahmen,Hohe Wirkung
5,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Info- und Sensibilisierungsmaßnahmen,Geringe Wirkung
6,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Info- und Sensibilisierungsmaßnahmen,Geringe Wirkung
7,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Info- und Sensibilisierungsmaßnahmen,Hohe Wirkung
8,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Info- und Sensibilisierungsmaßnahmen,Geringe Wirkung
9,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Info- und Sensibilisierungsmaßnahmen,Geringe Wirkung
10,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Info- und Sensibilisierungsmaßnahmen,Teilweise Wirkung
11,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Info- und Sensibilisierungsmaßnahmen,Keine Antwort
12,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Info- und Sensibilisierungsmaßnahmen,Teilweise Wirkung
13,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Info- und Sensibilisierungsmaßnahmen,Hohe Wirkung
14,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Info- und Sensibilisierungsmaßnahmen,Hohe Wirkung
15,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Info- und Sensibilisierungsmaßnahmen,Keine Wirkung
16,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Info- und Sensibilisierungsmaßnahmen,Sehr hohe Wirkung
17,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Info- und Sensibilisierungsmaßnahmen,Hohe Wirkung
18,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Info- und Sensibilisierungsmaßnahmen,Keine Antwort
19,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Info- und Sensibilisierungsmaßnahmen,Geringe Wirkung
20,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Info- und Sensibilisierungsmaßnahmen,Teilweise Wirkung
21,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Info- und Sensibilisierungsmaßnahmen,Hohe Wirkung
22,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Info- und Sensibilisierungsmaßnahmen,Keine Antwort
23,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Info- und Sensibilisierungsmaßnahmen,Geringe Wirkung
24,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Info- und Sensibilisierungsmaßnahmen,Teilweise Wirkung
25,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Info- und Sensibilisierungsmaßnahmen,Sehr hohe Wirkung
26,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Info- und Sensibilisierungsmaßnahmen,Keine Antwort
27,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Info- und Sensibilisierungsmaßnahmen,Keine Antwort
28,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Info- und Sensibilisierungsmaßnahmen,Teilweise Wirkung
29,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Info- und Sensibilisierungsmaßnahmen,Teilweise Wirkung
30,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Info- und Sensibilisierungsmaßnahmen,Geringe Wirkung
31,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Info- und Sensibilisierungsmaßnahmen,Teilweise Wirkung
32,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Info- und Sensibilisierungsmaßnahmen,Hohe Wirkung
33,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Info- und Sensibilisierungsmaßnahmen,Teilweise Wirkung
34,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Info- und Sensibilisierungsmaßnahmen,Teilweise Wirkung
35,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Info- und Sensibilisierungsmaßnahmen,Geringe Wirkung
36,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Info- und Sensibilisierungsmaßnahmen,Geringe Wirkung
37,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Info- und Sensibilisierungsmaßnahmen,Hohe Wirkung
38,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Info- und Sensibilisierungsmaßnahmen,Keine Wirkung
39,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Info- und Sensibilisierungsmaßnahmen,Geringe Wirkung
